symbol_code,symbol_name,factor_date,factor_value,metadata_json
电子化学品,电子化学品,20260629,3847000000.0,"{""change_pct"": 5.09}"
半导体,半导体,20260629,32238000000.0,"{""change_pct"": 4.85}"
其他电子,其他电子,20260629,1046000000.0000001,"{""change_pct"": 3.94}"
元件,元件,20260629,3121000000.0,"{""change_pct"": 3.88}"
种植业与林业,种植业与林业,20260629,601000000.0,"{""change_pct"": 3.81}"
贵金属,贵金属,20260629,399000000.0,"{""change_pct"": 3.29}"
其他电源设备,其他电源设备,20260629,889000000.0,"{""change_pct"": 3.18}"
工业金属,工业金属,20260629,3120000000.0,"{""change_pct"": 3.09}"
通信设备,通信设备,20260629,2994000000.0,"{""change_pct"": 3.08}"
消费电子,消费电子,20260629,5392000000.0,"{""change_pct"": 2.85}"
小金属,小金属,20260629,2680000000.0,"{""change_pct"": 2.81}"
自动化设备,自动化设备,20260629,1614000000.0,"{""change_pct"": 2.72}"
塑料制品,塑料制品,20260629,978999999.9999999,"{""change_pct"": 2.71}"
光伏设备,光伏设备,20260629,1870000000.0,"{""change_pct"": 2.68}"
光学光电子,光学光电子,20260629,5010000000.0,"{""change_pct"": 2.66}"
化学制品,化学制品,20260629,534999999.99999994,"{""change_pct"": 2.62}"
橡胶制品,橡胶制品,20260629,277000000.0,"{""change_pct"": 2.6}"
通用设备,通用设备,20260629,2900000000.0,"{""change_pct"": 2.59}"
非金属材料,非金属材料,20260629,378000000.0,"{""change_pct"": 2.55}"
农化制品,农化制品,20260629,969000000.0,"{""change_pct"": 2.44}"
军工装备,军工装备,20260629,1478000000.0,"{""change_pct"": 2.39}"
电池,电池,20260629,3985000000.0,"{""change_pct"": 2.33}"
金属新材料,金属新材料,20260629,301000000.0,"{""change_pct"": 2.3}"
化学原料,化学原料,20260629,630000000.0,"{""change_pct"": 2.23}"
其他社会服务,其他社会服务,20260629,534000000.0,"{""change_pct"": 2.21}"
电网设备,电网设备,20260629,1630999999.9999998,"{""change_pct"": 2.19}"
白色家电,白色家电,20260629,66000000.0,"{""change_pct"": 1.94}"
军工电子,军工电子,20260629,685000000.0,"{""change_pct"": 1.94}"
农产品加工,农产品加工,20260629,239000000.0,"{""change_pct"": 1.93}"
石油加工贸易,石油加工贸易,20260629,105000000.0,"{""change_pct"": 1.87}"
家居用品,家居用品,20260629,163000000.0,"{""change_pct"": 1.87}"
服装家纺,服装家纺,20260629,214000000.0,"{""change_pct"": 1.84}"
港口航运,港口航运,20260629,1088000000.0,"{""change_pct"": 1.83}"
专用设备,专用设备,20260629,1359000000.0,"{""change_pct"": 1.79}"
汽车零部件,汽车零部件,20260629,1652000000.0,"{""change_pct"": 1.75}"
养殖业,养殖业,20260629,19000000.0,"{""change_pct"": 1.75}"
环境治理,环境治理,20260629,187000000.0,"{""change_pct"": 1.72}"
计算机设备,计算机设备,20260629,855000000.0000001,"{""change_pct"": 1.69}"
包装印刷,包装印刷,20260629,288000000.0,"{""change_pct"": 1.68}"
环保设备,环保设备,20260629,-340000000.0,"{""change_pct"": 1.64}"
工程机械,工程机械,20260629,-54000000.0,"{""change_pct"": 1.64}"
小家电,小家电,20260629,306000000.0,"{""change_pct"": 1.63}"
建筑装饰,建筑装饰,20260629,181000000.0,"{""change_pct"": 1.58}"
轨交设备,轨交设备,20260629,65000000.0,"{""change_pct"": 1.54}"
零售,零售,20260629,252999999.99999997,"{""change_pct"": 1.52}"
纺织制造,纺织制造,20260629,32000000.0,"{""change_pct"": 1.51}"
食品加工制造,食品加工制造,20260629,169000000.0,"{""change_pct"": 1.47}"
饮料制造,饮料制造,20260629,-2000000.0,"{""change_pct"": 1.41}"
建筑材料,建筑材料,20260629,4000000.0,"{""change_pct"": 1.38}"
汽车服务及其他,汽车服务及其他,20260629,195000000.0,"{""change_pct"": 1.38}"
物流,物流,20260629,108000000.0,"{""change_pct"": 1.36}"
钢铁,钢铁,20260629,85000000.0,"{""change_pct"": 1.35}"
综合,综合,20260629,342000000.0,"{""change_pct"": 1.34}"
电机,电机,20260629,147000000.0,"{""change_pct"": 1.27}"
燃气,燃气,20260629,145000000.0,"{""change_pct"": 1.2}"
化学纤维,化学纤维,20260629,174000000.0,"{""change_pct"": 1.18}"
油气开采及服务,油气开采及服务,20260629,-18000000.0,"{""change_pct"": 1.15}"
风电设备,风电设备,20260629,350000000.0,"{""change_pct"": 1.14}"
贸易,贸易,20260629,28999999.999999996,"{""change_pct"": 1.13}"
能源金属,能源金属,20260629,-106000000.0,"{""change_pct"": 1.12}"
多元金融,多元金融,20260629,172000000.0,"{""change_pct"": 1.08}"
造纸,造纸,20260629,140000000.0,"{""change_pct"": 1.07}"
保险,保险,20260629,-33000000.0,"{""change_pct"": 1.0}"
通信服务,通信服务,20260629,-1104000000.0,"{""change_pct"": 0.92}"
黑色家电,黑色家电,20260629,-71000000.0,"{""change_pct"": 0.9}"
互联网电商,互联网电商,20260629,-509000000.0,"{""change_pct"": 0.84}"
房地产,房地产,20260629,446000000.0,"{""change_pct"": 0.76}"
软件开发,软件开发,20260629,-80000000.0,"{""change_pct"": 0.75}"
教育,教育,20260629,15000000.0,"{""change_pct"": 0.74}"
证券,证券,20260629,684000000.0,"{""change_pct"": 0.73}"
化学制药,化学制药,20260629,136000000.0,"{""change_pct"": 0.71}"
IT服务,IT服务,20260629,-2454000000.0,"{""change_pct"": 0.67}"
中药,中药,20260629,-110000000.00000001,"{""change_pct"": 0.49}"
汽车整车,汽车整车,20260629,-24000000.0,"{""change_pct"": 0.44}"
文化传媒,文化传媒,20260629,-242000000.0,"{""change_pct"": 0.42}"
美容护理,美容护理,20260629,-14000000.000000002,"{""change_pct"": 0.41}"
公路铁路运输,公路铁路运输,20260629,-59000000.0,"{""change_pct"": 0.38}"
厨卫电器,厨卫电器,20260629,-2000000.0,"{""change_pct"": 0.35}"
电力,电力,20260629,-1005000000.0000001,"{""change_pct"": 0.32}"
医疗器械,医疗器械,20260629,-334000000.0,"{""change_pct"": 0.28}"
